ID,DATA_P256_VERIFY_FLAG,RSLT_P256_VERIFY_FLAG,INDEX,LIMB,CIRCUIT_SELECTOR_P256_VERIFY
355,1,0,2,0xa54c5062648339d2bff06f71c88216c2,1
355,1,0,3,0x6c6e19b4d80a8c602990ac82707efdfc,1
355,1,0,4,0xe99bbe7fcfafae3e69fd016777517aa0,1
355,1,0,5,0x1056317f467ad09aff09be73c9731b0d,1
355,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
355,1,0,7,0x2903269919f7086069c8c4df6c732838,1
355,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
355,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
355,0,1,0,0,1
355,0,1,1,1,1
356,1,0,0,0x3760a7f37cf96218f29ae43732e513ef,1
356,1,0,1,0xd2b6f552ea4b6895464b9300000000c8,1
356,1,0,2,0x975bd7157a8d363b309f1f444012b1a1,1
356,1,0,3,0xd23096593133e71b4ca8b059cff37eaf,1
356,1,0,4,0x7faa7a28b1c822baa241793f2abc930b,1
356,1,0,5,0xd4c69840fe090f2aacc46786bf919622,1
356,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
356,1,0,7,0x2903269919f7086069c8c4df6c732838,1
356,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
356,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
356,0,1,0,0,1
356,0,1,1,1,1
357,1,0,0,0x0da0a1d2851d33023834f2098c088009,1
357,1,0,1,0x6b4320bea836cd9cbb6ff6c800000000,1
357,1,0,2,0x5694a6f84b8f875c276afd2ebcfe4d61,1
357,1,0,3,0xde9ec90305afb1357b95b3e0da43885e,1
357,1,0,4,0x0dffad9ffd0b757d8051dec02ebdf70d,1
357,1,0,5,0x8ee2dc5c7870c0823b6ccc7c679cbaa4,1
357,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
357,1,0,7,0x2903269919f7086069c8c4df6c732838,1
357,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
357,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
357,0,1,0,0,1
357,0,1,1,1,1
358,1,0,0,0xffffffff293886d3086fd567aafd598f,1
358,1,0,1,0x0fe975f735887194a764a231e82d289a,1
358,1,0,2,0xa0c30e8026fdb2b4b4968a27d16a6d08,1
358,1,0,3,0xf7098f1a98d21620d7454ba9790f1ba6,1
358,1,0,4,0x5e470453a8a399f15baf463f9deceb53,1
358,1,0,5,0xacc5ca64459149688bd2760c65424339,1
358,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
358,1,0,7,0x2903269919f7086069c8c4df6c732838,1
358,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
358,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
358,0,1,0,0,1
358,0,1,1,1,1
359,1,0,0,0x7bffffffff2376d1e3c03445a072e243,1
359,1,0,1,0x26acdc4ce127ec2e0e8d9ca99527e7b7,1
359,1,0,2,0x614ea84acf736527dd73602cd4bb4eea,1
359,1,0,3,0x1dfebebd5ad8aca52aa0228cf7b99a88,1
359,1,0,4,0x737cc85f5f2d2f60d1b8183f3ed490e4,1
359,1,0,5,0xde14368e96a9482c2a4dd193195c902f,1
359,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
359,1,0,7,0x2903269919f7086069c8c4df6c732838,1
359,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
359,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
359,0,1,0,0,1
359,0,1,1,1,1
360,1,0,0,0xa2b5ffffffffebb251b085377605a224,1
360,1,0,1,0xbc80872602a6e467fd016807e97fa395,1
360,1,0,2,0xbead6734ebe44b810d3fb2ea00b17329,1
360,1,0,3,0x45377338febfd439a8d74dfbd0f942fa,1
360,1,0,4,0x6bb18eae36616a7d3cad35919fd21a8a,1
360,1,0,5,0xf4bbe7a10f73b3e036a46b103ef56e2a,1
360,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
360,1,0,7,0x2903269919f7086069c8c4df6c732838,1
360,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
360,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
360,0,1,0,0,1
360,0,1,1,1,1
361,1,0,0,0x641227ffffffff6f1b96fa5f097fcf3c,1
361,1,0,1,0xc1a3c256870d45a67b83d0967d4b20c0,1
361,1,0,2,0x499625479e161dacd4db9d9ce64854c9,1
361,1,0,3,0x8d922cbf212703e9654fae182df9bad2,1
361,1,0,4,0x42c177cf37b8193a0131108d97819edd,1
361,1,0,5,0x9439936028864ac195b64fca76d9d693,1
361,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
361,1,0,7,0x2903269919f7086069c8c4df6c732838,1
361,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
361,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
361,0,1,0,0,1
361,0,1,1,1,1
362,1,0,0,0x958415d8ffffffffabad03e2fc662dc3,1
362,1,0,1,0xba203521177502298df56f36600e0f8b,1
362,1,0,2,0x08f16b8093a8fb4d66a2c8065b541b3d,1
362,1,0,3,0x31e3bfe694f6b89c50fb1aaa6ff6c9b2,1
362,1,0,4,0x9d6455e2d5d1779748573b611cb95d4a,1
362,1,0,5,0x21f967410399b39b535ba3e5af81ca2e,1
362,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
362,1,0,7,0x2903269919f7086069c8c4df6c732838,1
362,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
362,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
362,0,1,0,0,1
362,0,1,1,1,1
363,1,0,0,0xf1d8de4858ffffffff1281093536f47f,1
363,1,0,1,0xe13deb04e1fbe8fb954521b6975420f8,1
363,1,0,2,0xbe26231b6191658a19dd72ddb99ed8f8,1
363,1,0,3,0xc579b6938d19bce8eed8dc2b338cb5f8,1
363,1,0,4,0xe1d9a32ee56cffed37f0f22b2dcb57d5,1
363,1,0,5,0xc943c14f79694a03b9c5e96952575c89,1
363,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
363,1,0,7,0x2903269919f7086069c8c4df6c732838,1
363,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
363,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
363,0,1,0,0,1
363,0,1,1,1,1
364,1,0,0,0x0927895f2802ffffffff10782dd14a3b,1
364,1,0,1,0x32dc5d47c05ef6f1876b95c81fc31def,1
364,1,0,2,0x15e76880898316b16204ac920a02d580,1
364,1,0,3,0x45f36a229d4aa4f812638c455abe0443,1
364,1,0,4,0xe74d357d3fcb5c8c5337bd6aba4178b4,1
364,1,0,5,0x55ca10e226e13f9638196506a1939123,1
364,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
364,1,0,7,0x2903269919f7086069c8c4df6c732838,1
364,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
364,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
364,0,1,0,0,1
364,0,1,1,1,1
365,1,0,0,0x60907984aa7e8effffffff4f332862a1,1
365,1,0,1,0x0a57c3063fb5a30624cf6a0c3ac80589,1
365,1,0,2,0x352ecb53f8df2c503a45f9846fc28d1d,1
365,1,0,3,0x31e6307d3ddbffc1132315cc07f16dad,1
365,1,0,4,0x1348dfa9c482c558e1d05c5242ca1c39,1
365,1,0,5,0x436726ecd28258b1899792887dd0a3c6,1
365,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
365,1,0,7,0x2903269919f7086069c8c4df6c732838,1
365,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
365,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
365,0,1,0,0,1
365,0,1,1,1,1
366,1,0,0,0xc6ff198484939170ffffffff0af42cda,1
366,1,0,1,0x50f9a5f50636ea6942d6b9b8cd6ae1e2,1
366,1,0,2,0x4a40801a7e606ba78a0da9882ab23c76,1
366,1,0,3,0x77b8642349ed3d652c5bfa5f2a9558fb,1
366,1,0,4,0x3a49b64848d682ef7f605f2832f7384b,1
366,1,0,5,0xdc24ed2925825bf8ea77dc5981725782,1
366,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
366,1,0,7,0x2903269919f7086069c8c4df6c732838,1
366,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
366,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
366,0,1,0,0,1
366,0,1,1,1,1
367,1,0,0,0xde030419345ca15c75ffffffff807479,1
367,1,0,1,0x9b9e0956cc43135d16dfbe4d27d7e68d,1
367,1,0,2,0xeacc5e1a8304a74d2be412b078924b3b,1
367,1,0,3,0xb3511bac855c05c9e5e9e44df3d61e96,1
367,1,0,4,0x7451cd8e18d6ed1885dd827714847f96,1
367,1,0,5,0xec4bb0ed4c36ce9808db8f714204f6d1,1
367,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
367,1,0,7,0x2903269919f7086069c8c4df6c732838,1
367,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
367,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
367,0,1,0,0,1
367,0,1,1,1,1
368,1,0,0,0x6f0e3eeaf42b28132b88fffffffff6c8,1
368,1,0,1,0x665604d34acb19037e1ab78caaaac6ff,1
368,1,0,2,0x2f7a5e9e5771d424f30f67fdab61e8ce,1
368,1,0,3,0x4f8cd1214882adb65f7de94c31577052,1
368,1,0,4,0xac4e69808345809b44acb0b2bd889175,1
368,1,0,5,0xfb75dd050c5a449ab9528f8f78daa10c,1
368,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
368,1,0,7,0x2903269919f7086069c8c4df6c732838,1
368,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
368,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
368,0,1,0,0,1
368,0,1,1,1,1
369,1,0,0,0xcdb549f773b3e62b3708d1ffffffffbe,1
369,1,0,1,0x48f7c0591ddcae7d2cb222d1f8017ab9,1
369,1,0,2,0xffcda40f792ce4d93e7e0f0e95e1a214,1
369,1,0,3,0x7dddd7f6487621c30a03d710b3300219,1
369,1,0,4,0x79938b55f8a17f7ed7ba9ade8f2065a1,1
369,1,0,5,0xfa77618f0b67add8d58c422c2453a49a,1
369,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
369,1,0,7,0x2903269919f7086069c8c4df6c732838,1
369,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
369,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
369,0,1,0,0,1
369,0,1,1,1,1
370,1,0,0,0x2c3f26f96a3ac0051df4989bffffffff,1
370,1,0,1,0x9fd64886c1dc4f9924d8fd6f0edb0484,1
370,1,0,2,0x81f2359c4faba6b53d3e8c8c3fcc16a9,1
370,1,0,3,0x48350f7ab3a588b28c17603a431e39a8,1
370,1,0,4,0xcd6f6a5cc3b55ead0ff695d06c6860b5,1
370,1,0,5,0x09e46d99fccefb9f7f9e101857f74300,1
370,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
370,1,0,7,0x2903269919f7086069c8c4df6c732838,1
370,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
370,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
370,0,1,0,0,1
370,0,1,1,1,1
371,1,0,0,0xac18f8418c55a2502cb7d53f9affffff,1
371,1,0,1,0xff5c31d89fda6a6b8476397c04edf411,1
371,1,0,2,0xdfc8bf520445cbb8ee1596fb073ea283,1
371,1,0,3,0xea130251a6fdffa5c3f5f2aaf75ca808,1
371,1,0,4,0x048e33efce147c9dd92823640e338e68,1
371,1,0,5,0xbfd7d0dc7a4905b3a7ac711e577e90e7,1
371,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
371,1,0,7,0x2903269919f7086069c8c4df6c732838,1
371,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
371,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
371,0,1,0,0,1
371,0,1,1,1,1
372,1,0,0,0x4f9618f98e2d3a15b24094f72bb5ffff,1
372,1,0,1,0xffffa2fd3e2893683e5a6ab8cf0ee610,1
372,1,0,2,0xad019f74c6941d20efda70b46c53db16,1
372,1,0,3,0x6503a0e393e932f688227688ba6a5762,1
372,1,0,4,0x93320eb7ca0710255346bdbb3102cdcf,1
372,1,0,5,0x7964ef2e0988e712bc05efe16c199345,1
372,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
372,1,0,7,0x2903269919f7086069c8c4df6c732838,1
372,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
372,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
372,0,1,0,0,1
372,0,1,1,1,1
373,1,0,0,0x422e82a3d56ed10a9cc21d31d37a25ff,1
373,1,0,1,0xffffff67edf7c40204caae73ab0bc75a,1
373,1,0,2,0xac8096842e8add68c34e78ce11dd71e4,1
373,1,0,3,0xb54316bd3ebf7fffdeb7bd5a3ebc1883,1
373,1,0,4,0xf5ca2f4f23d674502d4caf85d187215d,1
373,1,0,5,0x36e3ce9f0ce219709f21a3aac003b7a8,1
373,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
373,1,0,7,0x2903269919f7086069c8c4df6c732838,1
373,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
373,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
373,0,1,0,0,1
373,0,1,1,1,1
374,1,0,0,0x7075d245ccc3281b6e7b329ff738fbb4,1
374,1,0,1,0x17a5ffffffffa0842d9890b5cf95d018,1
374,1,0,2,0x677b2d3a59b18a5ff939b70ea0022508,1
374,1,0,3,0x89ddcd7b7b9d776854b4943693fb92f7,1
374,1,0,4,0x6b4ba856ade7677bf30307b21f3ccda3,1
374,1,0,5,0x5d2f63aee81efd0bab6972cc0795db55,1
374,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
374,1,0,7,0x2903269919f7086069c8c4df6c732838,1
374,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
374,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
374,0,1,0,0,1
374,0,1,1,1,1
375,1,0,0,0x3c80de54cd9226989443d593fa4fd659,1
375,1,0,1,0x7e280ebeffffffffc1847eb76c217a95,1
375,1,0,2,0x479e1ded14bcaed0379ba8e1b73d3115,1
375,1,0,3,0xd84d31d4b7c30e1f05e1fc0d5957cfb0,1
375,1,0,4,0x918f79e35b3d89487cf634a4f05b2e0c,1
375,1,0,5,0x30857ca879f97c771e877027355b2443,1
375,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
375,1,0,7,0x2903269919f7086069c8c4df6c732838,1
375,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
375,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
375,0,1,0,0,1
375,0,1,1,1,1
376,1,0,0,0xde21754e29b85601980bef3d697ea277,1
376,1,0,1,0x0ce891a8cdffffffffc7906aa794b39b,1
376,1,0,2,0x43dfccd0edb9e280d9a58f01164d55c3,1
376,1,0,3,0xd711e14b12ac5cf3b64840ead512a0a3,1
376,1,0,4,0x1dbe33fa8ba84533cd5c4934365b3442,1
376,1,0,5,0xca1174899b78ef9a3199f49584389772,1
376,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
376,1,0,7,0x2903269919f7086069c8c4df6c732838,1
376,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
376,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
376,0,1,0,0,1
376,0,1,1,1,1
377,1,0,0,0x8f65d92927cfb86a84dd59623fb531bb,1
377,1,0,1,0x599e4d5f7289ffffffff2f1f2f57881c,1
377,1,0,2,0x5b09ab637bd4caf0f4c7c7e4bca592fe,1
377,1,0,3,0xa20e9087c259d26a38bb4085f0bbff11,1
377,1,0,4,0x45b7eb467b6748af618e9d80d6fdcd6a,1
377,1,0,5,0xa24964e5a13f885bca8101de08eb0d75,1
377,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
377,1,0,7,0x2903269919f7086069c8c4df6c732838,1
377,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
377,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
377,0,1,0,0,1
377,0,1,1,1,1
378,1,0,0,0x6b63e9a74e092120160bea3877dace8a,1
378,1,0,1,0x2cc7cd0e8426cbfffffffffafc8c3ca8,1
378,1,0,2,0x5e9b1c5a028070df5728c5c8af9b74e0,1
378,1,0,3,0x667afa570a6cfa0114a5039ed15ee06f,1
378,1,0,4,0xb1360907e2d9785ead362bb8d7bd661b,1
378,1,0,5,0x6c29eeffd3c5037744edaeb9ad990c20,1
378,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
378,1,0,7,0x2903269919f7086069c8c4df6c732838,1
378,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
378,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
378,0,1,0,0,1
378,0,1,1,1,1
379,1,0,0,0xfc28259702a03845b6d75219444e8b43,1
379,1,0,1,0xd094586e249c8699ffffffffe852512e,1
379,1,0,2,0x0671a0a85c2b72d54a2fb0990e34538b,1
379,1,0,3,0x4890050f5a5712f6d1a7a5fb8578f32e,1
379,1,0,4,0xdb1846bab6b7361479ab9c3285ca4129,1
379,1,0,5,0x1808f27fd5bd4fdac720e5854713694c,1
379,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
379,1,0,7,0x2903269919f7086069c8c4df6c732838,1
379,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
379,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
379,0,1,0,0,1
379,0,1,1,1,1
380,1,0,0,0x1273b4502ea4e3bccee044ee8e8db7f7,1
380,1,0,1,0x74ecbcd52e8ceb571757ffffffffe20a,1
380,1,0,2,0x7673f8526748446477dbbb0590a45492,1
380,1,0,3,0xc5d7d69859d301abbaedb35b2095103a,1
380,1,0,4,0x3dc70ddf9c6b524d886bed9e6af02e0e,1
380,1,0,5,0x4dec0d417a414fed3807ef4422913d7c,1
380,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
380,1,0,7,0x2903269919f7086069c8c4df6c732838,1
380,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
380,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
380,0,1,0,0,1
380,0,1,1,1,1
381,1,0,0,0x08fb565610a79baa0c566c66228d8181,1
381,1,0,1,0x4f8c53a15b96e602fb49ffffffffff6e,1
381,1,0,2,0x7f085441070ecd2bb21285089ebb1aa6,1
381,1,0,3,0x450d1a06c36d3ff39dfd657a796d12b5,1
381,1,0,4,0x249712012029870a2459d18d47da9aa4,1
381,1,0,5,0x92a5e6cb4b2d8dafa9e4c5c54a2b9a8b,1
381,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
381,1,0,7,0x2903269919f7086069c8c4df6c732838,1
381,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
381,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
381,0,1,0,0,1
381,0,1,1,1,1
382,1,0,0,0xd59291cc2cf89f3087715fcb1aa4e79a,1
382,1,0,1,0xa2403f748e97d7cd28ecaefeffffffff,1
382,1,0,2,0x914c67fb61dd1e27c867398ea7322d5a,1
382,1,0,3,0xb76df04bc5aa6683a8e0f30a5d287348,1
382,1,0,4,0xfa07474031481dda4953e3ac1959ee8c,1
382,1,0,5,0xea7e66ec412b38d6c96d28f6d37304ea,1
382,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
382,1,0,7,0x2903269919f7086069c8c4df6c732838,1
382,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
382,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
382,0,1,0,0,1
382,0,1,1,1,1
383,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
383,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
383,1,0,2,0xffffffff00000000ffffffffffffffff,1
383,1,0,3,0xbce6faada7179e84f3b9cac2fc63254f,1
383,1,0,4,0xffffffff00000000ffffffffffffffff,1
383,1,0,5,0xbce6faada7179e84f3b9cac2fc63254e,1
383,1,0,6,0x3cd8d2f81d6953b0844c09d7b560d527,1
383,1,0,7,0xcd2ef67056893eadafa52c8501387d59,1
383,1,0,8,0xee41fdb4d10402ce7a0c5e3b747adfa3,1
383,1,0,9,0xa490b62a6b7719068903485c0bb6dc2d,1
383,0,1,0,0,1
383,0,1,1,1,1
384,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
384,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
384,1,0,2,0x7fffffffffffffffffffffffffffffff,1
384,1,0,3,0xfffffffffffffffffffffffffffffffd,1
384,1,0,4,0x909135bdb6799286170f5ead2de4f651,1
384,1,0,5,0x1453fe50914f3df2de54a36383df8dd4,1
384,1,0,6,0x8240cd81edd91cb6936133508c391510,1
384,1,0,7,0x0e81f332c4545d41189b481196851378,1
384,1,0,8,0xe05b06e72d4a1bff80ea5db514aa2f93,1
384,1,0,9,0xea6dd6d9c0ae27b7837dc432f9ce89d9,1
384,0,1,0,0,1
384,0,1,1,1,1
385,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
385,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
385,1,0,2,0x7fffffffffffffffffffffffffffffff,1
385,1,0,3,0xfffffffffffffffffffffffffffffffd,1
385,1,0,4,0x27b4577ca009376f71303fd5dd227dce,1
385,1,0,5,0xf5deb773ad5f5a84360644669ca249a5,1
385,1,0,6,0xb062947356748b0fc17f1704c65aa1dc,1
385,1,0,7,0xa6e1bfe6779756fa616d91eaad13df2c,1
385,1,0,8,0x0b38c17f3d0672e7409cfc5992a99fff,1
385,1,0,9,0x12b84a4f8432293b431113f1b2fb579d,1
385,0,1,0,0,1
385,0,1,1,1,1
386,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
386,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
386,1,0,2,0xffffffff00000000ffffffffffffffff,1
386,1,0,3,0xbce6faada7179e84f3b9cac2fc6324d5,1
386,1,0,4,0x55555555000000005555555555555555,1
386,1,0,5,0x3ef7a8e48d07df81a693439654210c70,1
386,1,0,6,0x7a736d8e326a9ca62bbe25a34ea4e363,1
386,1,0,7,0x3b499a96afa7aaa3fcf3fd88f8e07ede,1
386,1,0,8,0xb3e45879d8622b93e818443a686e869e,1
386,1,0,9,0xeda7bf9ae46aa3eafcc48a5934864627,1
386,0,1,0,0,1
386,0,1,1,1,1
387,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
387,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
387,1,0,2,0x7fffffff800000007fffffffffffffff,1
387,1,0,3,0xde737d56d38bcf4279dce5617e3192a8,1
387,1,0,4,0x55555555000000005555555555555555,1
387,1,0,5,0x3ef7a8e48d07df81a693439654210c70,1
387,1,0,6,0x0203736fcb198b15d8d7a0c80f66dddd,1
387,1,0,7,0x15259240aa78d08aae67c467de045034,1
387,1,0,8,0x34383438d5041ea9a387ee8e4d4e84b4,1
387,1,0,9,0x471b160c6bcf2568b072f8f20e87a996,1
387,0,1,0,0,1
387,0,1,1,0,1
388,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
388,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
388,1,0,2,0x7fffffff800000007fffffffffffffff,1
388,1,0,3,0xde737d56d38bcf4279dce5617e3192a9,1
388,1,0,4,0x7fffffff800000007fffffffffffffff,1
388,1,0,5,0xde737d56d38bcf4279dce5617e3192a8,1
388,1,0,6,0x78d844dc7f16b73b1f2a39730da5d8cd,1
388,1,0,7,0x99fe2e70a18482384e37dcd2bfea02e1,1
388,1,0,8,0xed6572e01eb7a8d113d02c666c45ef22,1
388,1,0,9,0xd3b9a6a6dea99aa43a8183c26e75d336,1
388,0,1,0,0,1
388,0,1,1,1,1
389,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
389,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
389,1,0,2,0x7fffffff800000007fffffffffffffff,1
389,1,0,3,0xde737d56d38bcf4279dce5617e3192a9,1
389,1,0,4,0x7fffffff800000007fffffffffffffff,1
389,1,0,5,0xde737d56d38bcf4279dce5617e3192a9,1
389,1,0,6,0xdec6c8257dde94110eacc8c09d2e5789,1
389,1,0,7,0xcc5beb81a958b02b4d62da9599a74014,1
389,1,0,8,0x66fae1614174be63970b83f652442106,1
389,1,0,9,0x7b06dd6f4e9c56baca4e344fdd690f1d,1
389,0,1,0,0,1
389,0,1,1,1,1
390,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
390,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
390,1,0,2,0x55555555000000005555555555555555,1
390,1,0,3,0x3ef7a8e48d07df81a693439654210c70,1
390,1,0,4,0x532eaabd9574880dbf76b9b8cc00832c,1
390,1,0,5,0x20a6ec113d682299550d7a6e0f345e25,1
390,1,0,6,0xa17f5b75a35ed64623ca5cbf1f919512,1
390,1,0,7,0x92db0c23f0c2ea24c3d0cad0988cabc0,1
390,1,0,8,0x83a7a618625c228940730b4fa3ee64fa,1
390,1,0,9,0xecbb2fc20fdde7c58b3a3f6300424dc6,1
390,0,1,0,0,1
390,0,1,1,1,1
391,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
391,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
391,1,0,2,0x55555555000000005555555555555555,1
391,1,0,3,0x3ef7a8e48d07df81a693439654210c70,1
391,1,0,4,0xacd155416a8b77f34089464733ff7cd3,1
391,1,0,5,0x9c400e9c69af7beb9eac5054ed2ec72c,1
391,1,0,6,0x04ba0cba291a37db13f33bf90dab628c,1
391,1,0,7,0x04ec8393a0200419e9eaa1ebcc9fb5c3,1
391,1,0,8,0x1f3a0a0e6823a49b625ad57b12a32d40,1
391,1,0,9,0x47970fc3428f0f0049ecf4265dc12f62,1
391,0,1,0,0,1
391,0,1,1,1,1
392,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
392,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
392,1,0,2,0x55555555000000005555555555555555,1
392,1,0,3,0x3ef7a8e48d07df81a693439654210c70,1
392,1,0,4,0x55555555000000005555555555555555,1
392,1,0,5,0x3ef7a8e48d07df81a693439654210c70,1
392,1,0,6,0x692b6c828e0feed63d8aeaa2b7322f9c,1
392,1,0,7,0xcbe8723a1ed39f229f204a434b8900ef,1
392,1,0,8,0xa1f6f6abcb38ea3b8fde38b98c7c271f,1
392,1,0,9,0x274af56a8c5628dc3329069ae4dd5716,1
392,0,1,0,0,1
392,0,1,1,1,1
393,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
393,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
393,1,0,2,0x55555555000000005555555555555555,1
393,1,0,3,0x3ef7a8e48d07df81a693439654210c70,1
393,1,0,4,0xaaaaaaaa00000000aaaaaaaaaaaaaaaa,1
393,1,0,5,0x7def51c91a0fbf034d26872ca84218e1,1
393,1,0,6,0x00cefd9162d13e64cb93687a9cd8f975,1
393,1,0,7,0x5ebb5a3ef7632f800f84871874ccef09,1
393,1,0,8,0x543ecbeaf7e8044ef721be2fb5f549e4,1
393,1,0,9,0xb8480d2587404ebf7dbbef2c54bc0cb1,1
393,0,1,0,0,1
393,0,1,1,1,1
394,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
394,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
394,1,0,2,0x7fffffffffffffffffffffffffffffff,1
394,1,0,3,0xfffffffffffffffffffffffffffffffd,1
394,1,0,4,0x710f8e3edc7c2d5a3fd23de844002bb9,1
394,1,0,5,0x49d9f794f6d5405f6d97c1bb03dd2bd2,1
394,1,0,6,0xb975183b42551cf52f291d5c1921fd5e,1
