ID,DATA_PAIRING_CHECK,RSLT_PAIRING_CHECK,INDEX,CT,IS_FIRST_INPUT,IS_SECOND_INPUT,NONTRIVIAL_POP_BIT,CS_PAIRING_CHECK,CS_G1_MEMBERSHIP,CS_G2_MEMBERSHIP,SUCCESS_BIT,ACC_INPUTS,LIMB
20,1,0,22,14,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,23,15,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,24,0,1,0,0,0,1,0,1,2,0x00000000000000000000000000000000
20,1,0,25,1,1,0,0,0,1,0,1,2,0x17691f30f7493df663871ac8c8556d6a
20,1,0,26,2,1,0,0,0,1,0,1,2,0xeddbbbe5943fb1c2dde8ab2effd965a4
20,1,0,27,3,1,0,0,0,1,0,1,2,0x330a5d19e242178979b09229f75d3df6
20,1,0,28,4,1,0,0,0,1,0,1,2,0x00000000000000000000000000000000
20,1,0,29,5,1,0,0,0,1,0,1,2,0x09c5d191157eb6cb543430c21c279a56
20,1,0,30,6,1,0,0,0,1,0,1,2,0xb5ea94bca69461b6ce58db5cca5349ab
20,1,0,31,7,1,0,0,0,1,0,1,2,0x171b689b1ce0914e945cdc8bdfb0f277
20,1,0,32,0,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,33,1,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,34,2,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,35,3,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,36,4,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,37,5,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,38,6,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,39,7,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,40,8,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,41,9,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,42,10,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,43,11,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,44,12,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,45,13,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,46,14,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,1,0,47,15,0,1,0,0,0,0,1,2,0x00000000000000000000000000000000
20,0,1,0,0,0,0,0,0,0,0,1,2,0
20,0,1,1,1,0,0,0,0,0,0,1,2,1
21,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,24,0,1,0,0,0,1,0,0,2,0x00000000000000000000000000000000
21,1,0,25,1,1,0,0,0,1,0,0,2,0x079636dd045d6bff2b74a757d8b94d9c
21,1,0,26,2,1,0,0,0,1,0,0,2,0x40980fb2b5087ba994ed20a081668ee2
21,1,0,27,3,1,0,0,0,1,0,0,2,0x2c151795fa1891efff4f306746aa6c3f
21,1,0,28,4,1,0,0,0,1,0,0,2,0x00000000000000000000000000000000
21,1,0,29,5,1,0,0,0,1,0,0,2,0x026ce234a50a952b55747ac0d639285a
21,1,0,30,6,1,0,0,0,1,0,0,2,0x1449c6316a1a4715816228b077534672
21,1,0,31,7,1,0,0,0,1,0,0,2,0x891e226ad9a33482cd2c851190cbbb07
21,1,0,32,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,33,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,34,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,35,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,36,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,37,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,38,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,39,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,40,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,41,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,42,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,43,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,44,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,45,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,46,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,1,0,47,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
21,0,1,0,0,0,0,0,0,0,0,0,2,0
21,0,1,1,1,0,0,0,0,0,0,0,2,0
22,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,24,0,1,0,0,0,1,0,0,2,0x00000000000000000000000000000000
22,1,0,25,1,1,0,0,0,1,0,0,2,0x03f41773404bd450b9399244e7a464c1
22,1,0,26,2,1,0,0,0,1,0,0,2,0x97789bfc01697e58546157c9ae5f7221
22,1,0,27,3,1,0,0,0,1,0,0,2,0x583d86a39b45a2a08c7983cf5698f6c6
22,1,0,28,4,1,0,0,0,1,0,0,2,0x00000000000000000000000000000000
22,1,0,29,5,1,0,0,0,1,0,0,2,0x016ca4958af52d2f72ee385c46e7f84e
22,1,0,30,6,1,0,0,0,1,0,0,2,0x4535ab75b902eda17b248963e18ead01
22,1,0,31,7,1,0,0,0,1,0,0,2,0x83a37b3a5a8956cfa9d67764f3fa5c6e
22,1,0,32,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,33,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,34,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,35,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,36,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,37,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,38,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,39,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,40,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,41,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,42,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,43,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,44,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,45,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,46,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,1,0,47,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
22,0,1,0,0,0,0,0,0,0,0,0,2,0
22,0,1,1,1,0,0,0,0,0,0,0,2,0
23,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,24,0,1,0,1,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,25,1,1,0,1,0,0,0,0,2,0x0184bc0d08dba497ce16a66b25cf7ec3
23,1,0,26,2,1,0,1,0,0,0,0,2,0x68325e93ef3ec36dbd69158a8127232a
23,1,0,27,3,1,0,1,0,0,0,0,2,0xb8d181fd60d07e602299aba6c58863f6
23,1,0,28,4,1,0,1,0,0,0,0,2,0x00000000000000000000000000000000
23,1,0,29,5,1,0,1,0,0,0,0,2,0x0e6aed1b2c24f1e82b8253d8151169f9
23,1,0,30,6,1,0,1,0,0,0,0,2,0xe2a502b69650ba5bcc25d5ed1a9fb47b
23,1,0,31,7,1,0,1,0,0,0,0,2,0x6f1b7ba4aadc8ff0ad58b2d1341583d8
23,1,0,32,0,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
23,1,0,33,1,0,1,1,0,0,1,0,2,0x17ba6955c3563f5d5fd7d5246096f684
23,1,0,34,2,0,1,1,0,0,1,0,2,0x3bd6e098341d26ee07c9e50bbbb36486
23,1,0,35,3,0,1,1,0,0,1,0,2,0xe903e75748dc911c101be104b7380671
23,1,0,36,4,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
23,1,0,37,5,0,1,1,0,0,1,0,2,0x120ab5e91ea53f236c9747d83dd089b3
23,1,0,38,6,0,1,1,0,0,1,0,2,0x0623670d0416e74473b955aa0e60054d
23,1,0,39,7,0,1,1,0,0,1,0,2,0x58b953c93759035af8c49819951f44a3
23,1,0,40,8,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
23,1,0,41,9,0,1,1,0,0,1,0,2,0x0d1afdd0a494636c12ddfcb81e8535f3
23,1,0,42,10,0,1,1,0,0,1,0,2,0x14c62850cdf298e926df8e7724607a3f
23,1,0,43,11,0,1,1,0,0,1,0,2,0xdfec141693ad6b3d05fbc36a58e655e8
23,1,0,44,12,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
23,1,0,45,13,0,1,1,0,0,1,0,2,0x04e88a93750abc78a11e9c2883033bb4
23,1,0,46,14,0,1,1,0,0,1,0,2,0x1ab7fa5cffeced2fdd8de3ee820fb911
23,1,0,47,15,0,1,1,0,0,1,0,2,0x322138324c6195e5a06af3857865fa08
23,0,1,0,0,0,0,0,0,0,0,0,2,0
23,0,1,1,1,0,0,0,0,0,0,0,2,0
24,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,24,0,1,0,1,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,25,1,1,0,1,0,0,0,0,2,0x125a6c4d6c8fdfb1bbbba53005bad3e8
24,1,0,26,2,1,0,1,0,0,0,0,2,0x4618b25bd212bd572bc790a6ac59a854
24,1,0,27,3,1,0,1,0,0,0,0,2,0x5e7f083954137bbb0428c0a2236a08ac
24,1,0,28,4,1,0,1,0,0,0,0,2,0x00000000000000000000000000000000
24,1,0,29,5,1,0,1,0,0,0,0,2,0x07a71533e205cd90a0ac6f4b12deb97a
24,1,0,30,6,1,0,1,0,0,0,0,2,0x8cf1db66f356ba311d86fecd43f5b90f
24,1,0,31,7,1,0,1,0,0,0,0,2,0x377ce2a91755c2d01e969378281c8246
24,1,0,32,0,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
24,1,0,33,1,0,1,1,0,0,1,0,2,0x064803356a96db1ab84520cc004ef4f2
24,1,0,34,2,0,1,1,0,0,1,0,2,0xcebd9dad784c19c0799d4bc327c141f5
24,1,0,35,3,0,1,1,0,0,1,0,2,0x558020d371398e85d1589a6cc3df7ad0
24,1,0,36,4,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
24,1,0,37,5,0,1,1,0,0,1,0,2,0x11a5130be3c801a5e993fed4dab7b4f4
24,1,0,38,6,0,1,1,0,0,1,0,2,0x92ee797351e509b391d999743968faa3
24,1,0,39,7,0,1,1,0,0,1,0,2,0xc537ad9da3d84e443afb111d2a2dd273
24,1,0,40,8,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
24,1,0,41,9,0,1,1,0,0,1,0,2,0x019704e07ba2a58587a5e8272881ac90
24,1,0,42,10,0,1,1,0,0,1,0,2,0x9c04f692ad2389eb8be5391102076cde
24,1,0,43,11,0,1,1,0,0,1,0,2,0xf1542d3b98d92eb6b61af61f4f93068b
24,1,0,44,12,0,1,1,0,0,1,0,2,0x00000000000000000000000000000000
24,1,0,45,13,0,1,1,0,0,1,0,2,0x01ec9942587e4da568ab53ba545cbcce
24,1,0,46,14,0,1,1,0,0,1,0,2,0xe23160c1c658e3e9cf1b04a59693707d
24,1,0,47,15,0,1,1,0,0,1,0,2,0xf5b7ac354a04af5f30347073b17aa83b
24,0,1,0,0,0,0,0,0,0,0,0,2,0
24,0,1,1,1,0,0,0,0,0,0,0,2,0
25,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,24,0,1,0,1,0,1,0,0,2,0x00000000000000000000000000000000
25,1,0,25,1,1,0,1,0,1,0,0,2,0x10d294ecfb7cbe0a6afd215d61286081
25,1,0,26,2,1,0,1,0,1,0,0,2,0xfe2a3856a48d0adf1031d889caa47576
25,1,0,27,3,1,0,1,0,1,0,0,2,0x14023cead7e72440b1f7ee6df4a62f22
25,1,0,28,4,1,0,1,0,1,0,0,2,0x00000000000000000000000000000000
25,1,0,29,5,1,0,1,0,1,0,0,2,0x0c163452c61b7faac4caef30e6051697
25,1,0,30,6,1,0,1,0,1,0,0,2,0xa2e562df3f06a17d8258572fa411561f
25,1,0,31,7,1,0,1,0,1,0,0,2,0xf7433821a99f8d6d863e77fbadd1cdbf
25,1,0,32,0,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,33,1,0,1,1,0,0,0,0,2,0x17829ad32890643fb5390f2d99b69e20
25,1,0,34,2,0,1,1,0,0,0,0,2,0x04d23d1c6eefc4e03568da55c492731e
25,1,0,35,3,0,1,1,0,0,0,0,2,0x145b6e0e54807bb8766de4a159587264
25,1,0,36,4,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,37,5,0,1,1,0,0,0,0,2,0x0e1760b035a10f6f3dbde11885c4f5d0
25,1,0,38,6,0,1,1,0,0,0,0,2,0xadf3aec1749abf586773d852b1c2b82a
25,1,0,39,7,0,1,1,0,0,0,0,2,0xa3059117cebddc5fff9b360b2b1e6a70
25,1,0,40,8,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,41,9,0,1,1,0,0,0,0,2,0x022ffa650424754027e7e1ea19e45e57
25,1,0,42,10,0,1,1,0,0,0,0,2,0x5e867b77ebf0fa739d362092cade8a30
25,1,0,43,11,0,1,1,0,0,0,0,2,0x58983c4a0866c514fb1ee12402e80a03
25,1,0,44,12,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
25,1,0,45,13,0,1,1,0,0,0,0,2,0x0d4d44d54feef005702b4555fbb1aa7b
25,1,0,46,14,0,1,1,0,0,0,0,2,0xc9b7a23f22b24f82e549b40e24f2dd5e
25,1,0,47,15,0,1,1,0,0,0,0,2,0x0fb7d2fc1b5ac220481a3be1aab28aae
25,0,1,0,0,0,0,0,0,0,0,0,2,0
25,0,1,1,1,0,0,0,0,0,0,0,2,0
26,1,0,0,0,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,1,1,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,2,2,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,3,3,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,4,4,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,5,5,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,6,6,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,7,7,1,0,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,8,0,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,9,1,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,10,2,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,11,3,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,12,4,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,13,5,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,14,6,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,15,7,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,16,8,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,17,9,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,18,10,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,19,11,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,20,12,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,21,13,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,22,14,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,23,15,0,1,0,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,24,0,1,0,1,0,1,0,0,2,0x00000000000000000000000000000000
26,1,0,25,1,1,0,1,0,1,0,0,2,0x14d1369ec6f7475a97184c69b34a438b
26,1,0,26,2,1,0,1,0,1,0,0,2,0xe0a15d54a80b7c8f7297c719fc98055c
26,1,0,27,3,1,0,1,0,1,0,0,2,0x5288cb2158b5e4eec4019ff2d8ed96c6
26,1,0,28,4,1,0,1,0,1,0,0,2,0x00000000000000000000000000000000
26,1,0,29,5,1,0,1,0,1,0,0,2,0x0cf20a681a459f2f8cc826f2788d3131
26,1,0,30,6,1,0,1,0,1,0,0,2,0x442205e0a350d9361fe1bf0653109588
26,1,0,31,7,1,0,1,0,1,0,0,2,0x32e90152cffe83218d0d0546ed1a8948
26,1,0,32,0,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,33,1,0,1,1,0,0,0,0,2,0x0f9d9dd28e11d7b4f84f205d970616fa
26,1,0,34,2,0,1,1,0,0,0,0,2,0x14667d6b9474c60ac26b45000a856421
26,1,0,35,3,0,1,1,0,0,0,0,2,0x58e9dbc2b5f752faed4df192b1eb14b0
26,1,0,36,4,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,37,5,0,1,1,0,0,0,0,2,0x1624743d447df57fb40c25f7fc994ba6
26,1,0,38,6,0,1,1,0,0,0,0,2,0xfb1a9cd18ed21d2b4cc0c7f6dd2f8e5e
26,1,0,39,7,0,1,1,0,0,0,0,2,0x9d92880b6fbd8e0977442a4625e7470e
26,1,0,40,8,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,41,9,0,1,1,0,0,0,0,2,0x0b78ee668a3565f8291b7e76cd925906
26,1,0,42,10,0,1,1,0,0,0,0,2,0xaf21af88f61e4c1d21af14b57a69d34d
26,1,0,43,11,0,1,1,0,0,0,0,2,0x6c3b6f4d9eb7b3af256a45559cb1274a
26,1,0,44,12,0,1,1,0,0,0,0,2,0x00000000000000000000000000000000
26,1,0,45,13,0,1,1,0,0,0,0,2,0x1712afc1779957fc88b37db30c2b8242
26,1,0,46,14,0,1,1,0,0,0,0,2,0xcd4b6c3cf6ce0bd024a4fdba49813c17
26,1,0,47,15,0,1,1,0,0,0,0,2,0x3720b5b1d374ecde38e7abcf8965e8fe
26,0,1,0,0,0,0,0,0,0,0,0,2,0
26,0,1,1,1,0,0,0,0,0,0,0,2,0
